algorithm,trial,second,throughput,avg_rtt,p95_rtt,fairness_index,fairness_alive,max_imbalance,h1_conns,h2_conns,h3_conns,h1_sels,h2_sels,h3_sels,h1_rtt,h2_rtt,h3_rtt,h1_alive,h2_alive,h3_alive,decision_latency_us
round_robin,1,140,1,10.123,12.721,1.0,1.0,38,38,0,0,706,706,706,0.012629,0.012731,0.005008,1,0,1,2277.9
round_robin,1,141,1,10.193,13.515,1.0,1.0,38,38,0,0,707,706,706,0.013607,0.012683,0.004289,1,0,1,2277.9
round_robin,1,142,1,9.862,12.729,1.0,1.0,38,38,0,0,707,707,706,0.012749,0.012549,0.004289,1,0,1,2277.9
round_robin,1,143,1,9.86,12.729,1.0,1.0,38,38,0,0,707,707,707,0.012749,0.012549,0.004283,1,0,1,2277.9
round_robin,1,144,1,9.832,12.605,1.0,1.0,38,38,0,0,708,707,707,0.012607,0.012588,0.004301,1,0,1,2277.9
round_robin,1,145,1,9.92,12.758,1.0,1.0,38,38,0,0,708,708,707,0.012764,0.0127,0.004295,1,0,1,2277.9
round_robin,1,146,1,9.91,12.766,1.0,1.0,38,38,0,0,708,708,708,0.012626,0.012782,0.004321,1,0,1,2277.9
round_robin,1,147,1,9.872,12.752,1.0,1.0,38,38,0,0,709,708,708,0.012585,0.01277,0.00426,1,0,1,2277.9
round_robin,1,148,1,9.798,12.573,1.0,1.0,38,38,0,0,709,709,708,0.01256,0.012574,0.00426,1,0,1,2277.9
round_robin,1,149,1,9.819,12.573,1.0,1.0,38,38,0,0,709,709,709,0.01256,0.012574,0.004324,1,0,1,2277.9
round_robin,1,150,1,9.773,12.551,1.0,1.0,38,38,0,0,710,709,709,0.01249,0.012558,0.004271,1,1,1,2277.9
round_robin,1,151,11,15.688,28.202,1.0,1.0,38,38,1,0,713,713,713,0.012868,0.029906,0.00429,1,1,1,2277.9
round_robin,1,152,1,14.252,24.488,1.0,1.0,38,38,3,0,714,713,713,0.012659,0.025802,0.004294,1,1,1,2277.9
round_robin,1,153,11,14.488,25.162,1.0,1.0,38,38,5,0,717,717,717,0.012582,0.02656,0.004323,1,1,1,2277.9
round_robin,1,154,1,14.499,25.165,1.0,1.0,38,38,5,0,718,717,717,0.012614,0.02656,0.004323,1,1,1,2277.9
round_robin,1,155,11,14.414,24.939,1.0,1.0,38,38,6,0,721,721,721,0.012614,0.026308,0.004319,1,1,1,2277.9
round_robin,1,156,1,14.389,24.95,1.0,1.0,34,34,8,0,722,721,721,0.012435,0.026341,0.00439,1,1,1,2277.9
round_robin,1,157,11,14.278,24.71,1.0,1.0,34,34,9,0,725,725,725,0.012519,0.026065,0.00425,1,1,1,2277.9
round_robin,1,158,1,14.641,24.909,1.0,1.0,34,34,11,0,726,725,725,0.012566,0.026281,0.005077,1,1,1,2277.9
round_robin,1,159,11,14.209,24.431,1.0,1.0,29,29,13,0,729,729,729,0.012544,0.025752,0.00433,1,1,1,2277.9
round_robin,1,160,1,14.209,24.431,1.0,1.0,29,29,13,0,730,729,729,0.012544,0.025752,0.00433,1,1,1,2277.9
round_robin,1,161,11,14.413,24.985,1.0,1.0,29,29,14,0,733,733,733,0.012556,0.026366,0.004317,1,1,1,2277.9
round_robin,1,162,1,14.354,24.83,1.0,1.0,29,29,16,0,734,733,733,0.012591,0.02619,0.004281,1,1,1,2277.9
round_robin,1,163,0,14.463,25.13,1.0,1.0,23,23,17,0,734,733,733,0.012569,0.026526,0.004295,1,1,1,2277.9
round_robin,1,164,11,14.562,25.204,1.0,1.0,23,23,19,0,737,737,737,0.012826,0.026579,0.004282,1,1,1,2277.9
round_robin,1,165,1,14.483,24.779,1.0,1.0,23,23,20,0,738,737,737,0.013089,0.026078,0.004282,1,1,1,2277.9
round_robin,1,166,11,14.49,24.779,1.0,1.0,23,23,20,0,741,741,741,0.013089,0.026078,0.004304,1,1,1,2277.9
round_robin,1,167,1,14.365,24.842,1.0,1.0,23,23,22,0,742,741,741,0.01258,0.026204,0.00431,1,1,1,2277.9
round_robin,1,168,11,14.329,24.757,1.0,1.0,24,18,24,0,745,745,745,0.012589,0.026109,0.004289,1,1,1,2277.9
round_robin,1,169,1,14.24,24.577,1.0,1.0,25,18,25,0,746,745,745,0.012503,0.025919,0.004298,1,1,1,2277.9
round_robin,1,170,11,14.339,24.839,1.0,1.0,27,18,27,0,749,749,749,0.012549,0.026205,0.004262,1,1,1,2277.9
round_robin,1,171,1,14.341,24.84,1.0,1.0,27,12,27,0,750,749,749,0.012555,0.026205,0.004262,1,1,1,2277.9
round_robin,1,172,11,14.188,24.415,1.0,1.0,28,12,28,0,753,753,753,0.012555,0.025733,0.004277,1,1,1,2277.9
round_robin,1,173,1,14.286,24.788,1.0,1.0,30,12,30,0,754,753,753,0.012453,0.026158,0.004248,1,1,1,2277.9
round_robin,1,174,11,14.291,24.742,1.0,1.0,31,12,31,0,757,757,757,0.012505,0.026102,0.004266,1,1,1,2277.9
round_robin,1,175,1,14.361,24.62,1.0,1.0,33,12,33,0,758,757,757,0.01262,0.025953,0.00451,1,1,1,2277.9
round_robin,1,176,11,14.738,25.258,1.0,1.0,34,7,34,0,761,761,761,0.013284,0.026588,0.004343,1,1,1,2277.9
round_robin,1,177,1,14.738,25.258,1.0,1.0,34,7,34,0,762,761,761,0.013284,0.026588,0.004343,1,1,1,2277.9
round_robin,1,178,11,14.403,25.053,1.0,1.0,35,7,35,0,765,765,765,0.012479,0.02645,0.004279,1,1,1,2277.9
round_robin,1,179,1,14.499,25.235,1.0,1.0,37,7,37,0,766,765,765,0.012579,0.026641,0.004278,1,1,1,2277.9
round_robin,2,0,0,12.0,12.811,1.0,1.0,0,0,0,0,0,0,0,0.01255,0.01284,0.010609,1,1,1,2443.0
round_robin,2,1,1,12.081,12.836,0.3333,0.3333,0,0,0,0,1,0,0,0.012795,0.01284,0.010609,1,1,1,2443.0
round_robin,2,2,1,11.495,12.753,0.6667,0.6667,41,0,41,3,1,1,0,0.012795,0.012371,0.00932,1,1,1,2443.0
round_robin,2,3,11,11.551,12.602,0.9883,0.9883,41,0,41,5,5,4,4,0.012524,0.012611,0.009517,1,1,1,2443.0
round_robin,2,4,1,11.477,12.528,0.9899,0.9899,41,0,41,6,5,5,4,0.01253,0.012508,0.009392,1,1,1,2443.0
round_robin,2,5,11,11.475,12.514,0.9968,0.9968,41,0,41,8,9,8,8,0.012514,0.012512,0.009399,1,1,1,2443.0
round_robin,2,6,1,11.62,12.595,0.9971,0.9971,41,0,41,9,9,9,8,0.012491,0.012606,0.009764,1,1,1,2443.0
round_robin,2,7,11,11.643,12.601,0.9985,0.9985,41,0,41,9,13,12,12,0.012558,0.012606,0.009764,1,1,1,2443.0
round_robin,2,8,1,11.378,12.557,0.9986,0.9986,41,0,41,11,13,13,12,0.012558,0.012552,0.009025,1,1,1,2443.0
round_robin,2,9,11,11.523,12.541,0.9992,0.9992,41,0,41,12,17,16,16,0.012547,0.012482,0.009541,1,1,1,2443.0
round_robin,2,10,1,12.008,13.308,0.9992,0.9992,41,0,41,14,17,17,16,0.013395,0.012528,0.010101,1,1,1,2443.0
round_robin,2,11,11,11.456,12.599,0.9995,0.9995,41,0,41,16,21,20,20,0.012603,0.012567,0.009199,1,1,1,2443.0
round_robin,2,12,1,11.517,12.593,0.9995,0.9995,41,0,41,17,21,21,20,0.012549,0.012598,0.009404,1,1,1,2443.0
round_robin,2,13,11,11.517,12.593,0.9996,0.9996,41,0,41,17,25,24,24,0.012549,0.012598,0.009404,1,1,1,2443.0
round_robin,2,14,1,11.636,12.65,0.9996,0.9996,41,0,41,19,25,25,24,0.012664,0.012526,0.009719,1,1,1,2443.0
round_robin,2,15,11,11.622,12.779,0.9997,0.9997,41,0,41,20,29,28,28,0.012806,0.012541,0.009518,1,1,1,2443.0
round_robin,2,16,1,11.819,12.622,0.9997,0.9997,41,0,41,22,29,29,28,0.012596,0.012625,0.010237,1,1,1,2443.0
